Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,-9999
436,Ciprian Tătărușanu,ro ROU,GK,Milan,36-289,1986,8,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.13,0.13,50,Matches,b056e3da
43,Alessandro Bastoni,it ITA,DF,Inter,23-226,1999,8.1,0.25,0,0,0.86,0.62,0,0.86,0.99,0.74,0,0,0,5.31,1.6,0.99,61.9,Matches,75b86fb3
63,Federico Bonazzoli,it ITA,FW,Salernitana,25-188,1997,8.1,0.12,0,0,1.11,1.73,0.74,0.25,0.37,0.12,0,0,0,2.59,0.25,1.11,18.2,Matches,bf57eaab
194,Norbert Gyömbér,sk SVK,DF,Salernitana,30-145,1992,8.1,0.37,0,0,1.23,0.25,0,0,1.36,1.36,0,0.12,0,5.93,1.48,0.99,60,Matches,0be276c6
160,Éderson,br BRA,MFFW,Atalanta,23-141,1999,8.2,0.12,0,0,1.22,2.07,0,1.1,1.22,1.83,0,0,0,5.98,0.61,1.22,33.3,Matches,a9202def
196,Nicolas Haas,ch SUI,MF,Empoli,26-306,1996,8.2,0.24,0,0,1.83,0.98,0.12,1.22,0.37,0.98,0,0,0,4.51,0.12,1.46,7.7,Matches,fa449bba
426,Leonardo Spinazzola,it ITA,DF,Roma,29-245,1993,8.2,0,0,0,0.73,0.85,0,2.56,0.49,0.37,0,0,0,5.37,0.61,0.73,45.5,Matches,3626daea
225,Luka Jović,rs SRB,FWMF,Fiorentina,24-337,1997,8.3,0.24,0,0,1.57,0.72,0.48,0.12,0.24,0.24,0,0,0,0.84,1.69,3.13,35,Matches,4d8cd038
247,Armand Lauriente,fr FRA,FW,Sassuolo,23-356,1998,8.3,0.36,0.12,0.12,0.72,1.93,0,6.14,0.24,0.36,0,0,0,3.98,0.12,0.24,33.3,Matches,2d22cea7
414,Wilfried Singo,ci CIV,DF,Torino,21-335,2000,8.3,0.36,0,0,1.93,1.45,0,1.57,0.36,0.84,0,0,0,4.82,2.41,1.08,69,Matches,8b609c34
337,Patric,es ESP,DF,Lazio,29-222,1993,8.4,0,0,0,0.24,0.12,0,0,0.6,0.83,0,0,0,6.19,0.36,1.31,21.4,Matches,f7223718
431,Isaac Success,ng NGA,FW,Udinese,26-322,1996,8.4,0.24,0,0,2.14,3.93,0.83,0.48,0.24,0.24,0,0,0,2.26,2.38,2.74,46.5,Matches,f573a8bf
158,Enzo Ebosse,cm CMR,DF,Udinese,23-259,1999,8.5,0.35,0,0,0.82,0.24,0.12,1.53,0.94,0.47,0,0,0,4.47,1.53,1.53,50,Matches,9ba7b4fa
186,Olivier Giroud,fr FRA,FW,Milan,36-056,1986,8.5,0.35,0.12,0.12,1.29,1.53,0.82,0.12,0.12,0.12,0,0,0,2,4.82,2.47,66.1,Matches,16ceb862
262,Sandi Lovrić,si SVN,MF,Udinese,24-242,1998,8.5,0.12,0,0,1.06,1.06,0.12,1.53,0.82,0.82,0,0,0,6.12,0.24,0.47,33.3,Matches,966eea58
433,Wojciech Szczęsny,pl POL,GK,Juventus,32-221,1990,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.12,0,100,Matches,01b8a2b2
482,Nicolò Zaniolo,it ITA,MFFW,Roma,23-146,1999,8.5,0.35,0,0,1.88,3.41,0.47,2.24,0.12,0.59,0,0,0,4.35,0.47,0.71,40,Matches,9907b1c8
103,Patrick Ciurria,it ITA,DFMF,Monza,27-289,1995,8.6,0.23,0,0,1.16,1.51,0.23,2.91,0,0.7,0,0,0,3.84,0.35,0.35,50,Matches,5de3866c
45,Rodrigo Becão,br BRA,DF,Udinese,26-310,1996,8.7,0.57,0,0,1.84,1.26,0.11,0.23,0.46,1.61,0,0,0,5.75,2.18,1.61,57.6,Matches,19e4eab9
398,Alex Sandro,br BRA,DF,Juventus,31-303,1991,8.7,0.34,0.11,0,1.49,1.03,0,1.26,1.15,0.69,0.11,0,0,6.9,1.61,1.26,56,Matches,0d82903c
425,Adama Soumaoro,fr FRA,DF,Bologna,30-160,1992,8.7,0.34,0.11,0.11,1.26,0.34,0,0,0.92,0.8,0,0,0,4.25,1.38,0.57,70.6,Matches,7b075c75
357,Marin Pongračić,hr CRO,DF,Lecce,25-075,1997,8.8,0.23,0,0,1.7,0,0,0,1.82,1.59,0,0,0,6.7,1.02,1.14,47.4,Matches,2a6cd437
373,Arkadiusz Reca,pl POL,DF,Spezia,27-161,1995,8.8,0.11,0,0,1.02,0.23,0.11,3.07,0.57,1.02,0,0,0,5.11,0.45,0.45,50,Matches,6213fd82
441,Kristian Thorstvedt,no NOR,MF,Sassuolo,23-257,1999,8.8,0.34,0,0,1.48,1.93,0,0.68,1.02,0.57,0,0,0,3.98,2.39,1.14,67.7,Matches,76ff8d0d
44,Simone Bastoni,it ITA,MFDF,Spezia,26-020,1996,8.9,0.45,0,0,2.36,1.01,0.22,8.65,0.79,2.02,0,0,0,6.29,1.01,0.67,60,Matches,1ac232b8
289,Nemanja Matić,rs SRB,MF,Roma,34-116,1988,8.9,0.11,0,0,1.01,0.22,0,0.22,1.46,1.24,0,0,0,9.21,0.79,1.12,41.2,Matches,eb7822d7
317,Joakim Mæhle,dk DEN,DFMF,Atalanta,25-189,1997,8.9,0.22,0,0,0.9,0.79,0.22,1.35,1.01,0.9,0,0,0,6.18,0.22,0.45,33.3,Matches,c459a650
384,Nicolò Rovella,it ITA,MF,Monza,20-356,2001,8.9,0.22,0.11,0,1.35,1.01,0,1.57,2.25,1.35,0,0,0,6.85,0.45,0.45,50,Matches,e58cbfd5
31,Nedim Bajrami,al ALB,MFFW,Empoli,23-270,1999,9,0,0,0,0.56,0.67,0.33,3.22,0.67,0.33,0,0,0,4.67,0.11,0.78,12.5,Matches,f42d6c13
171,Federico Fazio,ar ARG,DF,Salernitana,35-253,1987,9,0.22,0.11,0,0.78,0.33,0,0.33,2.22,0.89,0,0.11,0,6.44,3.44,1,77.5,Matches,4e358a2d
366,Ionuț Radu,ro ROU,GK,Cremonese,25-181,1997,9,0,0,0,0,0.11,0,0,0,0,0,0,0,1.22,0.33,0.11,75,Matches,67f649be
454,Matías Vecino,uy URU,MF,Lazio,31-093,1991,9,0.11,0,0,1.33,1,0.22,0,0.78,1,0,0,0,5.78,1,1.33,42.9,Matches,44ac04e9
16,Sofyan Amrabat,ma MAR,MF,Fiorentina,26-096,1996,9.1,0.77,0,0,2.53,1.32,0,1.1,1.21,0.99,0,0,0,6.48,0.44,0.66,40,Matches,5a2cb25d
219,Ciro Immobile,it ITA,FW,Lazio,32-278,1990,9.1,0.22,0,0,0.77,0.99,0.55,0.33,0.11,0.33,0.11,0,0,2.09,0.55,1.98,21.7,Matches,4431aed2
316,Juan Musso,ar ARG,GK,Atalanta,28-203,1994,9.1,0.11,0,0,0,0.33,0,0,0,0,0,0,0,0.66,0,0,,Matches,a111cf41
455,Miguel Veloso,pt POR,MF,Hellas Verona,36-198,1986,9.1,0.44,0,0,1.32,0.77,0,4.73,0.44,0.44,0,0,0.11,8.9,0.66,0.99,40,Matches,ab1ca213
283,Marlon,br BRA,DF,Monza,27-079,1995,9.2,0.33,0,0,1.2,0.43,0,0.33,0.98,0.76,0,0,0.11,4.02,2.17,1.2,64.5,Matches,cdf65d12
15,Ethan Ampadu,wls WAL,DFMF,Spezia,22-072,2000,9.3,0.32,0,0,1.61,0.86,0.11,0.65,0.86,1.61,0,0.11,0,5.81,2.58,1.72,60,Matches,10b9fa99
215,Jonathan Ikone,fr FRA,FW,Fiorentina,24-207,1998,9.3,0.22,0,0,1.18,1.08,0.22,0.97,0.22,0.11,0,0,0,3.44,0.54,1.61,25,Matches,42eaa028
250,Darko Lazović,rs SRB,DFMF,Hellas Verona,32-071,1990,9.3,0,0,0,0.32,0.22,0.54,3.98,0.65,0.75,0,0,0,5.16,0.54,0.97,35.7,Matches,5128bde4
299,Nikola Milenković,rs SRB,DF,Fiorentina,25-044,1997,9.3,0.11,0,0,1.4,0.86,0,0,1.08,1.18,0,0,0.11,3.98,3.44,1.18,74.4,Matches,bee704fc
391,Abdelhamid Sabiri,ma MAR,MFFW,Sampdoria,25-362,1996,9.3,0.32,0,0,2.26,3.01,0,4.73,0.22,0.54,0,0,0,3.87,2.69,1.94,58.1,Matches,4830e0af
118,Flavius Daniliuc,at AUT,DF,Salernitana,21-212,2001,9.4,0.21,0,0,1.17,0.11,0,0,1.06,1.17,0,0,0,5.53,2.13,1.17,64.5,Matches,7ef972c3
246,Kevin Lasagna,it ITA,FWMF,Hellas Verona,30-107,1992,9.4,0.11,0,0,1.81,1.6,1.06,0.64,0.32,0.32,0,0,0,4.04,0.64,2.77,18.8,Matches,09538fdb
253,Mehdi Léris,dz ALG,MFDF,Sampdoria,24-186,1998,9.4,0.53,0,0,2.23,1.6,0.11,2.66,0.96,2.45,0,0,0,5.53,2.34,1.38,62.9,Matches,7d3cbc67
326,Caleb Okoli,it ITA,DF,Atalanta,21-135,2001,9.4,0.32,0,0,1.38,0.74,0,0.11,2.77,1.81,0,0,0,6.28,4.26,2.45,63.5,Matches,8ec109e6
467,Dušan Vlahović,rs SRB,FW,Juventus,22-301,2000,9.4,0,0,0,0.96,1.38,1.17,0.43,0.11,0.32,0.11,0,0,2.87,1.81,2.02,47.2,Matches,79443529
259,Ademola Lookman,ng NGA,FWMF,Atalanta,25-036,1997,9.5,0.11,0,0,1.16,1.79,0.84,2.32,0.11,0.11,0.11,0,0,4.32,0.11,0.63,14.3,Matches,7c104bb7
403,Jerdy Schouten,nl NED,MF,Bologna,25-317,1997,9.5,0.11,0,0,0.95,1.37,0.11,0.11,1.26,0.84,0,0,0.11,7.16,0.74,0.95,43.8,Matches,2cfae697
443,Rafael Tolói,it ITA,DF,Atalanta,32-046,1990,9.5,0.32,0,0,0.84,0.53,0,0.63,2.21,1.26,0,0,0,6.95,1.68,0.74,69.6,Matches,c56dc39e
134,Cyriel Dessers,ng NGA,FW,Cremonese,27-352,1994,9.6,0.1,0,0,1.88,0.42,1.15,0.42,0.31,0.1,0,0,0,1.56,0.52,2.71,16.1,Matches,dcb38abe
148,Dodô,br BRA,DF,Fiorentina,24-008,1998,9.6,0.21,0,0,1.56,1.15,0,1.35,0.83,0.83,0,0,0,7.08,0.63,0.42,60,Matches,b5f7d10b
166,Martin Erlic,hr CRO,DF,Sassuolo,24-305,1998,9.6,0.1,0,0,1.04,0.73,0,0,1.35,0.42,0,0,0,4.69,1.25,1.35,48,Matches,0fee6bda
174,Alex Ferrari,it ITA,DF,Sampdoria,28-147,1994,9.6,0.31,0,0,1.25,0.73,0,0.42,1.98,0.52,0,0.1,0,6.46,2.19,1.56,58.3,Matches,d0dbca9f
243,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,21-286,2001,9.7,0,0,0,0.72,1.65,0.31,1.86,0,0.62,0.21,0,0,4.23,0.21,0.1,66.7,Matches,dea88efd
278,Rolando Mandragora,it ITA,MF,Fiorentina,25-149,1997,9.7,0.41,0,0,1.96,0.93,0.1,2.58,0.82,1.24,0,0,0,5.15,1.24,1.03,54.5,Matches,c7259b83
336,Mario Pašalić,hr CRO,MFFW,Atalanta,27-289,1995,9.7,0.1,0,0,1.65,1.13,0.1,0.21,1.34,0.62,0,0,0,4.64,2.06,1.75,54.1,Matches,e599253a
401,Martin Satriano,uy URU,FW,Empoli,21-278,2001,9.7,0.31,0,0,1.03,1.44,0.41,1.13,0.1,0.31,0,0,0,2.68,2.27,2.58,46.8,Matches,86383d0e
205,Isak Hien,se SWE,DF,Hellas Verona,23-316,1999,9.8,0.51,0,0,1.94,0.31,0,0.1,1.53,1.22,0,0,0,6.73,3.06,1.43,68.2,Matches,12806697
245,Sam Lammers,nl NED,FW,Empoli,25-209,1997,9.8,0,0,0,0.61,0.82,0.1,0.41,0.31,1.02,0,0,0,2.76,1.84,1.63,52.9,Matches,c283ddef
34,Lameck Banda,zm ZAM,FWMF,Lecce,21-300,2001,9.9,0.2,0,0,1.41,2.22,0.81,2.32,0.3,1.11,0,0,0,4.24,0.3,0.91,25,Matches,8a6de8c7
80,Luca Caldirola,it ITA,DF,Monza,31-297,1991,9.9,0.3,0,0,1.11,0.91,0,0,0.91,0.3,0,0,0,3.64,1.92,1.11,63.3,Matches,226008f1
97,Assan Ceesay,gm GAM,FW,Lecce,28-253,1994,9.9,0.1,0,0,1.52,1.92,0.81,0.4,0.1,1.31,0,0,0,2.32,2.83,2.93,49.1,Matches,07f8bcc8
429,Gabriel Strefezza,br BRA,FWMF,Lecce,25-221,1997,9.9,0.2,0,0,1.82,2.93,0,3.84,0.71,0.61,0,0,0,4.44,0.61,1.21,33.3,Matches,674cfc5a
331,Victor Osimhen,ng NGA,FW,Napoli,23-331,1998,10,0.1,0,0,2,1.4,0.8,0.4,0.2,0,0.1,0.1,0,1.5,2.5,2.6,49,Matches,8c90fd7a
54,Matteo Bianchetti,it ITA,DF,Cremonese,29-253,1993,10.1,0.1,0,0,1.09,0.1,0,0.2,0.59,0.89,0,0.1,0,3.96,2.38,0.99,70.6,Matches,b3a20f18
75,Alessandro Buongiorno,it ITA,DF,Torino,23-172,1999,10.1,0.5,0,0,2.28,1.09,0,0.3,2.28,0.3,0,0,0,5.64,3.66,1.09,77.1,Matches,4ae67f27
84,Andrea Cambiaso,it ITA,DF,Bologna,22-278,2000,10.1,0.2,0,0,1.29,1.68,0.2,3.27,1.29,1.58,0,0,0,6.93,0.3,0.59,33.3,Matches,247ed022
95,Danilo Cataldi,it ITA,MF,Lazio,28-111,1994,10.1,0.3,0,0,0.69,0.99,0,3.86,0.79,0.99,0,0,0,7.03,0.1,0.3,25,Matches,ba3d3bea
248,Valentino Lazaro,at AUT,DF,Torino,26-246,1996,10.1,0.4,0,0,1.09,0.1,0,4.55,0.2,0.5,0,0.1,0,5.94,0.4,0.79,33.3,Matches,016ff750
409,Leonardo Sernicola,it ITA,DF,Cremonese,25-118,1997,10.1,0.4,0,0,2.18,2.08,0.3,4.26,1.78,1.58,0,0,0,5.54,1.29,0.5,72.2,Matches,dd7febd8
487,Piotr Zieliński,pl POL,MF,Napoli,28-189,1994,10.1,0,0,0,0.4,0.99,0.2,4.75,0.79,0.4,0,0,0,3.96,0,0.5,0,Matches,a5296e55
181,Antonino Gallo,it ITA,DF,Lecce,22-324,2000,10.2,0.2,0.1,0.1,0.78,0.69,0.1,3.04,0.69,0.98,0,0,0,6.86,1.27,0.69,65,Matches,c74d63ac
62,Giacomo Bonaventura,it ITA,MF,Fiorentina,33-095,1989,10.3,0.29,0,0,0.97,1.94,0.19,1.46,1.07,1.26,0.1,0,0,6.8,0.78,0.87,47.1,Matches,d995ed27
267,Saša Lukić,rs SRB,MF,Torino,26-104,1996,10.3,0.29,0,0,1.94,0.78,0,1.94,0.97,1.17,0,0,0,6.21,1.17,1.65,41.4,Matches,c6e8cf1f
55,Jaka Bijol,si SVN,DF,Udinese,23-293,1999,10.4,0.29,0,0,0.58,0.19,0,0,1.06,0.87,0,0,0,4.42,3.56,1.73,67.3,Matches,6fdac234
156,Edin Džeko,ba BIH,FW,Inter,36-253,1986,10.4,0.1,0,0,0.96,1.54,0.67,0.77,0.1,0.1,0,0,0,2.79,2.31,1.83,55.8,Matches,3bb7f478
220,Ardian Ismajli,al ALB,DF,Empoli,26-056,1996,10.4,0.1,0,0,0.77,0.58,0,0,1.25,1.35,0,0,0,4.71,2.4,1.25,65.8,Matches,6b635f5c
363,Adrien Rabiot,fr FRA,MF,Juventus,27-236,1995,10.4,0.1,0,0,1.35,1.35,0,0.96,1.15,0.96,0,0,0,6.15,1.06,0.96,52.4,Matches,8.79E+254
407,Stefano Sensi,it ITA,MF,Monza,27-112,1995,10.4,0.38,0,0,1.06,3.08,0,3.37,1.25,2.21,0.1,0,0,6.54,0.67,0.48,58.3,Matches,b70bde8f
379,Ricardo Rodríguez,ch SUI,DF,Torino,30-092,1992,10.5,0,0,0,1.14,0.48,0,1.62,1.52,1.14,0,0,0,6.19,1.24,1.24,50,Matches,7f78ad23
428,Petar Stojanović,si SVN,DF,Empoli,27-049,1995,10.5,0.19,0,0,0.67,1.14,0,1.71,0.86,1.33,0,0,0,5.33,0.19,0.48,28.6,Matches,13b44b02
87,Gianluca Caprari,it ITA,FWMF,Monza,29-118,1993,10.6,0.09,0,0,1.6,2.17,0.28,1.89,0.19,0.38,0,0,0,4.25,0.28,0.66,30,Matches,54e53b7e
143,Boulaye Dia,sn SEN,FW,Salernitana,26-009,1996,10.6,0.09,0,0,0.75,1.13,0.57,0.47,0.09,0.19,0,0,0,2.45,0.85,1.23,40.9,Matches,244bc2c8
254,Karol Linetty,pl POL,MF,Torino,27-296,1995,10.6,0.47,0,0,2.26,0.75,0.19,0.85,1.23,0.94,0,0,0,6.23,1.04,1.13,47.8,Matches,d023d70f
8,Emanuel Aiwum,at AUT,DF,Cremonese,21-335,2000,10.7,0.19,0,0,1.12,0.65,0,0.37,1.78,2.43,0,0,0,6.64,1.5,0.65,69.6,Matches,d810c13b
150,Nicolás Domínguez,ar ARG,MF,Bologna,24-150,1998,10.7,0.28,0,0,2.06,1.4,0,0.75,0.56,1.96,0,0,0,5.61,0.75,1.31,36.4,Matches,20b3a502
258,Luka Lochoshvili,ge GEO,DF,Cremonese,24-180,1998,10.7,0.09,0,0,1.68,0.47,0.09,0.47,1.31,0.65,0,0.09,0,4.49,1.68,0.75,69.2,Matches,c8ad0857
448,Iyenoma Udogie,it ITA,DF,Udinese,19-362,2002,10.7,0.37,0,0,1.78,1.5,0.28,0.47,1.21,1.59,0,0.09,0,5.79,0.56,0.47,54.5,Matches,7cd520e8
257,Manuel Locatelli,it ITA,MF,Juventus,24-321,1998,10.8,0.28,0,0,1.11,1.39,0,0.19,1.39,1.3,0,0,0,5.93,1.3,0.65,66.7,Matches,a8a874f1
390,Mário Rui,pt POR,DF,Napoli,31-182,1991,10.8,0.19,0,0,0.93,1.48,0,4.91,1.11,0.93,0,0,0,7.5,0.74,1.11,40,Matches,0b5a292a
6,Kevin Agudelo,co COL,MF,Spezia,24-011,1998,10.9,0.18,0,0,1.47,1.47,0.18,1.28,0.55,1.56,0,0,0,5.78,0.55,1.38,28.6,Matches,46fa7204
72,Dylan Bronn,tn TUN,DF,Salernitana,27-159,1995,10.9,0.09,0,0,1.56,0.46,0,0.28,1.38,0.73,0,0,0,5.41,1.93,1.56,55.3,Matches,edd81e2a
282,Răzvan Marin,ro ROU,MF,Empoli,26-186,1996,10.9,0.37,0,0,1.01,0.83,0,2.94,0.73,0.83,0,0.09,0,5.96,0.55,0.46,54.5,Matches,7fac99d4
251,Manuel Lazzari,it ITA,DF,Lazio,28-361,1993,11,0.36,0,0,0.64,1.73,0,1.18,1.09,1.27,0,0,0,4.09,0.18,0.91,16.7,Matches,02caf6e0
346,Matteo Pessina,it ITA,MF,Monza,25-218,1997,11,0.18,0,0,1.27,1.91,0.09,2.18,1.09,0.45,0,0,0,5.27,1.27,1,56,Matches,780e3631
464,Tonny Vilhena,nl NED,MF,Salernitana,27-326,1995,11,0.27,0,0,1.09,1.64,0,2.09,0.64,1.09,0,0.09,0,5.18,0.45,0.82,35.7,Matches,c7069d87
192,Koray Günter,de GER,DF,Hellas Verona,28-101,1994,11.1,0.27,0,0,1.53,0.9,0,0.27,2.7,0.54,0,0,0,7.3,1.98,1.89,51.2,Matches,f1f1f238
451,Emanuele Valeri,it ITA,DFFW,Cremonese,23-353,1998,11.1,0.09,0,0,1.08,0.99,0.09,4.86,0.99,0.9,0,0,0,7.03,0.63,0.99,38.9,Matches,ec52b661
472,Stefan de Vrij,nl NED,DF,Inter,30-293,1992,11.1,0.09,0,0,0.63,0.54,0,0,2.16,0.54,0,0.09,0,4.59,2.97,1.44,67.3,Matches,d0d8dd44
238,Christian Kouamé,ci CIV,FW,Fiorentina,24-354,1997,11.2,0.18,0,0,1.88,3.04,0.18,2.32,0.89,0.8,0.09,0,0,5.18,2.95,2.41,55,Matches,58e933d2
252,Rafael Leão,pt POR,FWMF,Milan,23-168,1999,11.2,0.36,0.09,0.09,0.8,0.8,0.36,2.14,0.36,0.09,0,0,0,3.04,0.89,0.71,55.6,Matches,20730eae
264,Jhon Lucumí,co COL,DF,Bologna,24-152,1998,11.2,0.27,0,0,0.8,0.71,0,0.09,1.07,1.43,0,0.09,0,5.45,1.61,0.89,64.3,Matches,80490d7f
351,Charles Pickel,ch SUI,MF,Cremonese,25-194,1997,11.2,0.27,0,0,1.16,0.63,0.27,0.27,0.63,0.63,0,0,0,6.07,1.34,2.05,39.5,Matches,f71ad8cb
494,Filip Đuričić,rs SRB,MFFW,Sampdoria,30-299,1992,11.2,0.45,0,0,1.61,2.59,0,1.79,0.45,0.89,0,0,0,4.73,0.63,0.98,38.9,Matches,eccbe56a
114,Juan Cuadrado,co COL,DFFW,Juventus,34-183,1988,11.3,0.27,0.09,0,1.24,1.59,0,3.89,1.06,1.59,0,0,0,4.16,0.53,0.35,60,Matches,0ab1f153
203,Thomas Henry,fr FRA,FW,Hellas Verona,28-066,1994,11.3,0.35,0,0,2.21,1.42,0.8,0.44,0,0.27,0,0,0,2.57,3.72,3.45,51.9,Matches,9ef42479
477,Mattia Zaccagni,it ITA,FW,Lazio,27-162,1995,11.3,0.18,0,0,1.68,3.89,0.09,1.86,0.53,0.88,0,0.09,0,3.45,0.27,1.24,17.6,Matches,d85c238b
383,Marten de Roon,nl NED,MF,Atalanta,31-241,1991,11.4,0.26,0,0,1.14,0.53,0,0.35,1.23,1.14,0,0,0,6.32,1.49,1.14,56.7,Matches,2a1beb34
445,Sandro Tonali,it ITA,MF,Milan,22-201,2000,11.4,0.35,0,0,1.05,0.79,0.09,4.12,1.23,1.14,0,0,0,6.23,0.61,0.88,41.2,Matches,0db169ae
193,Emmanuel Gyasi,gh GHA,FWDF,Spezia,28-318,1994,11.5,0.35,0,0,1.3,0.87,1.13,0.7,0.26,0.35,0,0,0,3.3,0.52,2.17,19.4,Matches,f9758dae
207,Emil Holm,se SWE,DF,Spezia,22-196,2000,11.5,0.35,0,0,1.65,0.96,0.17,3.57,0.52,1.13,0,0,0,4.87,4.09,4.17,49.5,Matches,c2357b65
1,Tammy Abraham,eng ENG,FW,Roma,25-054,1997,11.6,0,0,0,1.29,1.9,0.52,0.26,0.09,0.6,0.09,0,0,1.55,2.33,2.07,52.9,Matches,f586779e
145,Federico Dimarco,it ITA,DF,Inter,25-015,1997,11.6,0,0,0,0.69,1.21,0.09,9.14,0.86,0.86,0,0.09,0,5.95,0.09,0.43,16.7,Matches,970b8574
199,Hans Hateboer,nl NED,DF,Atalanta,28-320,1994,11.6,0.52,0,0,1.12,0.17,0,1.47,0.78,0.86,0,0,0,3.19,1.55,1.03,60,Matches,3b333ac3
228,Pierre Kalulu,fr FRA,DF,Milan,22-173,2000,11.6,0.09,0,0,0.95,0.78,0,0.95,1.47,0.78,0,0,0,6.12,0.95,0.78,55,Matches,85f7d1be
286,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,26-199,1996,11.6,0.17,0,0,0.78,1.55,0,0,2.16,2.07,0,0,0,7.84,3.62,1.38,72.4,Matches,3ec3c1c9
35,Filippo Bandinelli,it ITA,MF,Empoli,27-241,1995,11.7,0.26,0,0,2.05,2.39,0,3.93,0.68,1.2,0,0,0,5.04,0.34,0.6,36.4,Matches,d44360be
344,Nehuén Pérez,ar ARG,DF,Udinese,22-154,2000,11.7,0.26,0.09,0,0.68,0.09,0,0.77,0.85,1.2,0,0,0,5.13,1.11,0.6,65,Matches,f7c491f1
237,Filip Kostić,rs SRB,DFFW,Juventus,30-024,1992,11.8,0.08,0,0,1.44,0.34,0,8.9,0.51,0.93,0,0,0,4.66,0.17,0.42,28.6,Matches,b1cd37e6
435,Adrien Tameze,cm CMR,MFDF,Hellas Verona,28-294,1994,11.8,0.08,0,0,0.93,0.85,0.08,0.51,0.85,0.76,0,0,0,6.53,1.02,0.76,57.1,Matches,8da74c05
50,Ismaël Bennacer,dz ALG,MF,Milan,24-359,1997,11.9,0.17,0,0,1.51,1.01,0.08,2.77,1.01,1.43,0,0,0,9.75,1.09,1.26,46.4,Matches,db092d3b
81,Hakan Çalhanoğlu,tr TUR,MF,Inter,28-290,1994,11.9,0.08,0,0,1.76,1.18,0.08,4.79,1.34,1.26,0,0,0,6.81,0.59,0.76,43.8,Matches,cd0fa27b
129,Merih Demiral,tr TUR,DF,Atalanta,24-265,1998,11.9,0.34,0,0,0.92,0.76,0.08,0.08,1.43,1.43,0,0,0,6.64,3.03,1.68,64.3,Matches,e3cceee6
146,Koffi Djidji,ci CIV,DF,Torino,29-360,1992,11.9,0,0,0,1.09,0.08,0.08,0.84,1.93,0.84,0,0.08,0,5.04,1.51,1.68,47.4,Matches,933d3b51
153,Denzel Dumfries,nl NED,DF,Inter,26-221,1996,12,0.17,0,0,0.92,1.83,0.17,3,0.67,0.42,0,0,0,3.42,1.67,1.17,58.8,Matches,481c9ece
260,Maxime Lopez,fr FRA,MF,Sassuolo,24-356,1997,12,0.42,0,0,0.83,0.67,0,0.83,0.92,0.67,0,0,0,7.08,0.25,0.17,60,Matches,20094685
268,Sebastiano Luperto,it ITA,DF,Empoli,26-080,1996,12,0.25,0.17,0.08,0.67,0.83,0,0.08,1.42,0.58,0,0,0,4.33,1.25,1.67,42.9,Matches,997fff07
438,Pietro Terracciano,it ITA,GK,Fiorentina,32-262,1990,12,0.08,0,0,0.08,0,0,0,0,0.08,0,0.08,0,1.92,0.33,0,100,Matches,e1b0a70d
28,Tommaso Augello,it ITA,DF,Sampdoria,28-087,1994,12.1,0.08,0,0,0.5,0.5,0.08,4.55,0.5,0.33,0,0,0,4.96,1.24,1.07,53.6,Matches,3cd3b384
377,Tomás Rincón,ve VEN,MF,Sampdoria,34-316,1988,12.1,0.17,0,0,1.57,1.16,0,0.83,1.32,1.07,0,0,0,5.95,1.32,0.66,66.7,Matches,f1cfc209
21,Marko Arnautović,at AUT,FW,Bologna,33-220,1989,12.2,0.33,0,0,1.39,0.98,0.82,0.66,0.16,0.41,0,0,0,2.13,0.57,0.74,43.8,Matches,459419
88,Francesco Caputo,it ITA,FW,Sampdoria,35-111,1987,12.2,0,0,0,0.41,1.97,0.9,0.25,0.08,0.08,0,0,0,1.48,0.49,1.72,22.2,Matches,5bd72174
341,Lorenzo Pellegrini,it ITA,MF,Roma,26-159,1996,12.2,0.16,0,0,0.98,1.97,0.16,5.41,0.82,0.82,0,0,0,4.67,0.41,0.9,31.3,Matches,4a5a45c7
480,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,27-009,1995,12.2,0.08,0,0,0.74,1.64,0.08,0.49,1.15,0.9,0,0,0,6.48,1.48,0.82,64.3,Matches,6bb2c084
52,Bartosz Bereszyński,pl POL,DF,Sampdoria,30-136,1992,12.3,0.08,0,0,0.98,0.73,0,2.52,1.54,1.3,0,0,0,5.45,1.38,0.81,63,Matches,61b3978f
188,Joan Gonzàlez,es ESP,MF,Lecce,20-297,2002,12.3,0.33,0,0,1.95,2.11,0.08,1.06,0.73,0.89,0,0,0.08,4.96,1.63,2.52,39.2,Matches,f025eade
71,Gleison Bremer,br BRA,DF,Juventus,25-252,1997,12.5,0.24,0,0,1.12,0.56,0,0,1.92,0.4,0,0.08,0,5.84,2.16,1.68,56.3,Matches,5fd5ed86
104,Omar Colley,gm GAM,DF,Sampdoria,30-032,1992,12.5,0.4,0,0,0.88,1.12,0.08,0,1.44,0.56,0,0,0,4.96,1.76,1.6,52.4,Matches,8b95acda
